id	images	category	texts	attribute_names	attribute_values
B00M6LQ1PE	B00M6LQ1PE.jpg	Candy & Chocolate	[Title] Dove Dark Chocolate Solid Bunny, 4.5 Ounce (Pack of 12)	Occasion	Easter
B005C31Z72	B005C31Z72.jpg	Candy & Chocolate	[Title] KISSES Milk Chocolate, 11-Ounce Bags	Occasion	Other Holiday
B00473ZBR8	B00473ZBR8.jpg	Candy & Chocolate	[Title] HERSHEY'S EGGS Chocolates, Candy Coated Solid Milk Chocolate Eggs in Packaging, 8 Ounce Package (Pack of 6)	Occasion	Easter
B004YVOGAG	B004YVOGAG.jpg	Candy & Chocolate	[Title] Ghirardelli Chocolate Squares, Premium Chocolate Assortment, 8.95-Ounce Bags (Pack of 4)	Occasion	Other Holiday
B0047412F2	B0047412F2.jpg	Candy & Chocolate	[Title] Reese's Pieces Carrot, 3.2-Ounce Packages (Pack of 12)	Occasion	Easter
B004N5KU30	B004N5KU30.jpg	Candy & Chocolate	[Title] Reese's Reese's Pieces Snack Size, 11.2-Ounce Bags (Pack of 6)	Occasion	Halloween
B013E9PIPK	B013E9PIPK.jpg	Candy & Chocolate	[Title] MARS Chocolate Favorites Bars Candy Variety Mix 34.7-Ounce 100-Piece Bag	Occasion	Halloween
B00M6LQ2VM	B00M6LQ2VM.jpg	Candy & Chocolate	[Title] Dove Milk Chocolate Solid Bunny, 4.5 Ounce (Pack of 12)	Occasion	Easter
B00473Z9ZM	B00473Z9ZM.jpg	Candy & Chocolate	[Title] WHOPPERS Mini ROBIN EGGS Candy (Malted Milk Candy in a Crunchy Shell), 10 Ounce Bag (Pack of 9)	Occasion	Easter
B0062RJ3T4	B0062RJ3T4.jpg	Candy & Chocolate	[Title] Whoppers Robin Eggs, 42-Ounce Bags (Pack of 3)	Occasion	Easter
B00473X54O	B00473X54O.jpg	Candy & Chocolate	[Title] Cadbury Creme Egg, 1.2-Ounce Eggs (Pack of 48)	Occasion	Easter
B00F2AN0ZK	B00F2AN0ZK.jpg	Candy & Chocolate	[Title] Reese's Peanut Butter Eggs, 10.80 Ounce (Pack of 36)	Occasion	Easter
B013E9PO5E	B013E9PO5E.jpg	Candy & Chocolate	[Title] MARS Chocolate Favorites Candy Bars Variety Mix 67.2-Ounce 240-Piece Bag	Occasion	Halloween
B009JYF4H2	B009JYF4H2.jpg	Candy & Chocolate	[Title] Hershey's Extra Creamy Milk Chocolate Hearts, 10 Ounce	Occasion	Valentine's
B0153VE3QC	B0153VE3QC.jpg	Candy & Chocolate	[Title] Dove Dark Chocolate Pumpkins and Milk Chocolate Eyeballs (Limited Edition Pack of 2)	Occasion	Halloween
B00F9WNQ50	B00F9WNQ50.jpg	Candy & Chocolate	[Title] Hershey's Hugs Milk Chocolate Hugged by White Crème, 11 Ounce Bag	Occasion	Valentine's
B005F3I9K0	B005F3I9K0.jpg	Candy & Chocolate	[Title] Lindt Milk Chocolate Snowman, Hollow, 3.5 Ounce (Pack of 18)	Occasion	Other Holiday
B005F3I9RS	B005F3I9RS.jpg	Candy & Chocolate	[Title] Lindt LINDOR White Chocolate Truffle, 7.2 oz., 12 Count	Occasion	Other Holiday
B005I2CANK	B005I2CANK.jpg	Candy & Chocolate	[Title] SNICKERS Minis Size Chocolate Candy Bars 11.5-Ounce Bag (Pack of 4)	Occasion	Valentine's
B0047410CM	B0047410CM.jpg	Candy & Chocolate	[Title] Cadbury Caramel Mini Eggs, 12-Count Containers (Pack of 4)	Occasion	Easter
B00FAGKLIU	B00FAGKLIU.jpg	Candy & Chocolate	[Title] Nestle Assorted Chocolate Minis Bag, 21.5 oz.	Occasion	Christmas
B00ES8AWJY	B00ES8AWJY.jpg	Candy & Chocolate	[Title] MARS Chocolate Minis Size Candy Bar Variety Mix Heart Gift 7.7-oz Box (Pack of 12)	Occasion	Valentine's
B00M6LPGM8	B00M6LPGM8.jpg	Candy & Chocolate	[Title] DOVE Chocolate Milk Chocolate Truffles Heart Tin 3.04-Ounce Tin 12-Count Box	Occasion	Valentine's
B0046EJPWA	B0046EJPWA.jpg	Candy & Chocolate	[Title] Hershey's Pot of Gold Premium Collection, 4.6-Ounce Heart Boxes (Pack of 3)	Occasion	Valentine's
B00ECR1ZBU	B00ECR1ZBU.jpg	Candy & Chocolate	[Title] Nestle Assorted Candy Chocolate & Sugar 100 Count, 56 Ounce	Occasion	Halloween
B005ZC0T4U	B005ZC0T4U.jpg	Candy & Chocolate	[Title] Indie Candy Trees Gummi, Pineapple Flavor, 1.5-Ounce (Pack of 12)	Occasion	Christmas
B001NOEB7A	B001NOEB7A.jpg	Candy & Chocolate	[Title] Ghirardelli Chocolate Squares, 60% Cacao Dark Chocolate, 5.25-Ounce Bags (Pack of 4)	Occasion	Valentine's
B0046EHWAM	B0046EHWAM.jpg	Candy & Chocolate	[Title] Reese's Peanut Butter Hearts, King Size, 2.4-Ounce Packages (Pack of 24)	Occasion	Valentine's
B00K6SJ0EI	B00K6SJ0EI.jpg	Candy & Chocolate	[Title] Reese's King Size Peanut Butter Pumpkin, 2.4 oz	Occasion	Halloween
B00I6D6OVM	B00I6D6OVM.jpg	Candy & Chocolate	[Title] HERSHEY'S Demon Treats Snack Size Assortment (48.05-Ounce Bag, 125 Pieces)	Occasion	Halloween
B00F9WZYA0	B00F9WZYA0.jpg	Candy & Chocolate	[Title] MARS Chocolate Minis Size Candy Bar Variety Mix Heart Gift 7.7-oz Box	Occasion	Valentine's
B00NQGWB4S	B00NQGWB4S.jpg	Candy & Chocolate	[Title] YumEarth Organic Lollipops, 7.4 Ounce	Occasion	Halloween
B006C3QZ2G	B006C3QZ2G.jpg	Candy & Chocolate	[Title] Lifesavers Gummies - Bulk Candy	Occasion	Halloween
B00GOUYZKQ	B00GOUYZKQ.jpg	Candy & Chocolate	[Title] Brach's Nougats, Peppermint Flavor, 12 Ounces	Occasion	Christmas
B00R59IQGO	B00R59IQGO.jpg	Candy & Chocolate	[Title] Haribo Gold Bears, 4 oz	Occasion	Christmas
B00C7CMODU	B00C7CMODU.jpg	Candy & Chocolate	[Title] Rolo , Caramel in Milk Chocolate, 11-Ounce bag	Occasion	Valentine's
B016YXNUMQ	B016YXNUMQ.jpg	Candy & Chocolate	[Title] Holiday Bright Mini Candy Canes - 100 Pieces	Occasion	Christmas
B008GZEU98	B008GZEU98.jpg	Candy & Chocolate	[Title] Hershey's Special Dark with Almond Nuggets Bag, 10-Ounce	Occasion	Christmas
B002ZEAM8Y	B002ZEAM8Y.jpg	Candy & Chocolate	[Title] The Original Hard Candies Washburn's Old Fashion Mix 8 Oz. Canister	Occasion	Christmas
